year,month,rank,net_worth, transformed worth ,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2024,4,1764,1.8,"$1,800,000,000 ",Miller,Robert,Robert Miller,5/23/1933,90,Male,United Kingdom,Hong Kong,Hong Kong,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Chiaravanond,Manas,Manas Chiaravanond,2/21/1956,68,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,FALSE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Chiaravanont,Phongthep,Phongthep Chiaravanont,1/1/1952,72,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,FALSE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Chiravanond,Prathip,Prathip Chiravanond,10/21/1948,75,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,FALSE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Lamsam,Somsri,Somsri Lamsam,7/20/1955,68,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,FALSE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Sathientham,Sathien,Sathien Sathientham,4/20/1954,69,Male,Thailand,Thailand,Bangkok,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Dewji,Mohammed,Mohammed Dewji,5/8/1975,48,Male,Tanzania,Tanzania,Dar es Salaam,Diversified,['Diversified'],,,FALSE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Liu,K.C.,K.C. Liu,3/20/1954,70,Male,Taiwan,Taiwan,Taipei,Technology,['Technology'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Wang,Chou-hsiong,Wang Chou-hsiong,1/1/1941,83,Male,Taiwan,Taiwan,Yunlin,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Wei,Yin-Chun,Wei Yin-Chun,3/8/1957,67,Male,Taiwan,Taiwan,Taipei,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Wei,Yin-Heng,Wei Yin-Heng,1/1/1959,65,Male,Taiwan,China,Shanghai,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Wei,Ying-Chiao,Wei Ying-Chiao,2/4/1955,69,Male,Taiwan,Taiwan,Taipei,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Österberg,Fredrik,Fredrik Österberg,1/19/1971,53,Male,Sweden,Sweden,Stockholm,Gambling & Casinos,['Gambling & Casinos'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Bang,Si-hyuk,Bang Si-hyuk,8/9/1972,51,Male,South Korea,South Korea,Seoul,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Hascak,Jaroslav,Jaroslav Hascak & family,8/30/1969,54,Male,Slovakia,Slovakia,Bratislava,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Shu,Ping,Shu Ping,,54,Female,Singapore,Singapore,Singapore,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Fartushnyak,Vladimir,Vladimir Fartushnyak,2/1/1962,62,Male,Russia,Switzerland,,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2024,4,1764,1.8,"$1,800,000,000 ",Nikolaev,Dmitry ,Dmitry Nikolaev,8/17/1966,57,Male,Russia,Russia,Kemerovo,Energy,['Energy'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Sudarikov,Sergei,Sergei Sudarikov,5/12/1971,52,Male,Russia,Russia,Moscow,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Al Thani,Hamad bin Jassim bin Jaber,Hamad bin Jassim bin Jaber Al Thani,10/1/1959,64,Male,Qatar,Qatar,Doha,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Juroszek,Zbigniew,Zbigniew Juroszek & family,7/7/1962,61,Male,Poland,Poland,Cieszyn,Diversified,['Diversified'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Bamberger,Lesley,Lesley Bamberger,6/3/1965,58,Male,Netherlands,Netherlands,Amsterdam,Real Estate,['Real Estate'],,,FALSE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",de Mol,John,John de Mol,3/24/1955,69,Male,Netherlands,Netherlands,Blaricum,Media & Entertainment,['Media & Entertainment'],,,TRUE,Remained Even
2024,4,1764,1.8,"$1,800,000,000 ",Mol,Adriaan,Adriaan Mol,3/14/1984,40,Male,Netherlands,Netherlands,Amsterdam,Technology,['Technology'],,,TRUE,Remained Even
2024,4,1764,1.8,"$1,800,000,000 ",Chaudhary,Binod,Binod Chaudhary,4/14/1955,68,Male,Nepal,Nepal,Kathmandu,Diversified,['Diversified'],,,FALSE,Remained Even
2024,4,1764,1.8,"$1,800,000,000 ",Nahmad,Ezra,Ezra Nahmad,7/31/1945,78,Male,Monaco,Monaco,Monte Carlo,Finance & Investments,['Finance & Investments'],,Investor,FALSE,Remained Even
2024,4,1764,1.8,"$1,800,000,000 ",Coppel Luken,Alberto,Alberto Coppel Luken,12/24/1951,72,Male,Mexico,Mexico,Culiacan,Fashion & Retail,['Fashion & Retail'],,,FALSE,
2024,4,1764,1.8,"$1,800,000,000 ",Coppel Luken,José,José Coppel Luken,1/1/1959,65,Male,Mexico,Mexico,Culiacan,Fashion & Retail,['Fashion & Retail'],,,FALSE,
2024,4,1764,1.8,"$1,800,000,000 ",Peñaloza Alanís,David,David Peñaloza Alanís,1/1/1974,50,Male,Mexico,Mexico,Mexico City,Construction & Engineering,['Construction & Engineering'],,,FALSE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Kozuki,Kagemasa,Kagemasa Kozuki,11/12/1940,83,Male,Japan,Japan,Tokyo,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Mori,Yoshiko,Yoshiko Mori,9/24/1940,83,Female,Japan,Japan,Tokyo,Real Estate,['Real Estate'],,,FALSE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Arvedi,Giovanni,Giovanni Arvedi,8/28/1937,86,Male,Italy,Italy,Cremona,Metals & Mining,['Metals & Mining'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Benetton,Sabrina,Sabrina Benetton,10/4/1973,50,Female,Italy,Italy,Treviso,Fashion & Retail,['Fashion & Retail'],,,FALSE,Remained Even
2024,4,1764,1.8,"$1,800,000,000 ",Shashua,Amnon,Amnon Shashua,5/26/1960,63,Male,Israel,Israel,Kfar Shmaryahu,Automotive,['Automotive'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Sugiri,Otto Toto,Otto Toto Sugiri,9/23/1953,70,Male,Indonesia,Indonesia,Jakarta,Technology,['Technology'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Amin,Chirayu,Chirayu Amin,12/4/1946,77,Male,India,India,Baroda,Healthcare,['Healthcare'],,,FALSE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Gupta,Rajinder,Rajinder Gupta,1/2/1959,65,Male,India,India,Ludhiana,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Jain,Anurang,Anurang Jain,3/21/1962,62,Male,India,India,Aurangabad,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Mehta,Deepak,Deepak Mehta,12/12/1956,67,Male,India,India,Vadodara,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Reddy,Satish,Satish Reddy,6/9/1967,56,Male,India,India,Hyderabad,Healthcare,['Healthcare'],,,FALSE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Kwok,Thomas,Thomas Kwok,10/6/1951,72,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,FALSE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Lau,Martin,Martin Lau,4/1/1973,51,Male,Hong Kong,Hong Kong,Hong Kong,Technology,['Technology'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Latsis,Marianna,Marianna Latsis & family,3/29/1953,71,Female,Greece,Greece,Athens,Diversified,['Diversified'],,,FALSE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Martinos,Andreas,Andreas Martinos & family,8/28/1955,68,Male,Greece,Greece,Athens,Logistics,['Logistics'],,,TRUE,
2024,4,1764,1.8,"$1,800,000,000 ",Draexlmaier,Fritz,Fritz Draexlmaier,,,Male,Germany,Germany,Landshut,Automotive,['Automotive'],,,FALSE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Henkel,Christoph,Christoph Henkel,2/11/1958,66,Male,Germany,United Kingdom,London,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Oberwelland-Height,Maike,Maike Oberwelland-Height,,,Female,Germany,,,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,1764,1.8,"$1,800,000,000 ",Le Duff,Louis,Louis Le Duff,8/1/1946,77,Male,France,France,Paris,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Herlin,Ilona,Ilona Herlin,1/1/1965,59,Female,Finland,Finland,Helsinki,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Dospiva,Marek,Marek Dospiva,7/18/1969,54,Male,Czech Republic,Czech Republic,Prague,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Hu,Yangzhong,Hu Yangzhong,3/6/1965,59,Male,China,China,Hangzhou,Technology,['Technology'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Li,Liangbin,Li Liangbin,9/1/1967,56,Male,China,China,Xinyu,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Liang,Feng,Liang Feng,11/22/1968,55,Male,China,China,Shanghai,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Liu ,Wei,Liu Wei,,,Male,China,China,Shanghai,Technology,['Technology'],,,TRUE,
2024,4,1764,1.8,"$1,800,000,000 ",Lyu,Yixiong,Lyu Yixiong,1/1/1963,61,Male,China,China,Shanghai,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Meng,Qingshan,Meng Qingshan & family,11/17/1948,75,Male,China,China,Langfang,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Qi,Jinxing,Qi Jinxing,3/28/1962,62,Male,China,China,Hangzhou,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Shen,Xiqiang,Shen Xiqiang & family,3/2/1948,76,Male,China,China,Yixing,Energy,['Energy'],,,TRUE,Remained Even
2024,4,1764,1.8,"$1,800,000,000 ",Su,Qingcan,Su Qingcan,1/1/1969,55,Male,China,China,Xiamen,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Sun,Mengquan,Sun Mengquan & family,3/1/1950,74,Male,China,China,Yantai,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Wang,Ning,Wang Ning & family,1/1/1987,37,Male,China,China,Beijing,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Wang,Zhenghua,Wang Zhenghua,4/25/1944,79,Male,China,China,Shanghai,Service,['Service'],,,TRUE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Zhou,Zongwen,Zhou Zongwen & family,3/1/1957,67,Male,China,China,Shenzhen,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Angelini Rossi,Roberto,Roberto Angelini Rossi,7/30/1948,75,Male,Chile,Chile,Santiago,Diversified,['Diversified'],,,FALSE,Decreased
2024,4,1764,1.8,"$1,800,000,000 ",Hupert,Sam,Sam Hupert,12/25/1954,69,Male,Australia,Australia,Melbourne,Technology,['Technology'],,,TRUE,Increased
2024,4,1764,1.8,"$1,800,000,000 ",Snow,Terry,Terry Snow,12/23/1943,80,Male,Australia,Australia,Canberra,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Ho,Hung Anh,Ho Hung Anh,6/8/1970,53,Male,Vietnam,Vietnam,Hanoi,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Catz,Safra,Safra Catz,12/1/1961,62,Female,United States,United States,Fort Lauderdale,Technology,['Technology'],Oracle,CEO,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Corio,Ron,Ron Corio,10/4/1961,62,Male,United States,United States,Albuquerque,Energy,['Energy'],,,TRUE,Returned to List
2024,4,1851,1.7,"$1,700,000,000 ",Glazer,Avram,Avram Glazer,10/15/1960,63,Male,United States,United States,Palm Beach,Sports,['Sports'],,,FALSE,
2024,4,1851,1.7,"$1,700,000,000 ",Glazer,Bryan,Bryan Glazer,10/15/1964,59,Male,United States,United States,Chicago,Sports,['Sports'],,,FALSE,
2024,4,1851,1.7,"$1,700,000,000 ",Glazer,Edward,Edward Glazer,12/15/1969,54,Male,United States,United States,Beverly Hills,Sports,['Sports'],,,FALSE,
2024,4,1851,1.7,"$1,700,000,000 ",Glazer,Joel,Joel Glazer,3/15/1967,57,Male,United States,United States,Bethesda,Sports,['Sports'],,,FALSE,
2024,4,1851,1.7,"$1,700,000,000 ",Glazer,Kevin,Kevin Glazer,2/15/1962,62,Male,United States,United States,Rochester,Sports,['Sports'],,,FALSE,
2024,4,1851,1.7,"$1,700,000,000 ",Glazer Kassewitz,Darcie,Darcie Glazer Kassewitz,6/15/1968,55,Female,United States,United States,Palm Beach,Sports,['Sports'],,,FALSE,
2024,4,1851,1.7,"$1,700,000,000 ",Gross,Bill,Bill Gross,4/13/1944,79,Male,United States,United States,Laguna Beach,Finance & Investments,['Finance & Investments'],Pacific Investment Management Company LLC,Cofounder and Co-Chief Investment Officer,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Hayne,Richard,Richard Hayne,9/1/1947,76,Male,United States,United States,Philadelphia,Fashion & Retail,['Fashion & Retail'],Urban Outfitters Inc.,"Chairman, President & Chief Executive Officer",TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Hirschfeld,Daniel,Daniel Hirschfeld,5/31/1941,82,Male,United States,United States,Kearney,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Hymowitz,Gregg,Gregg Hymowitz,11/16/1965,58,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Joseph,George,George Joseph,9/11/1921,102,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Kardashian,Kim,Kim Kardashian,10/21/1980,43,Female,United States,United States,Hidden Hills,Fashion & Retail,['Fashion & Retail'],,Personality,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Levin,Don,Don Levin,10/2/1951,73,Male,United States,United States,Phoenix,Manufacturing,['Manufacturing'],Republic Brands,"Founder, Chairman",TRUE,
2024,4,1851,1.7,"$1,700,000,000 ",Mas,Jorge,Jorge Mas,2/28/1963,61,Male,United States,United States,Miami,Construction & Engineering,['Construction & Engineering'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Miller,Alan,Alan Miller & family,8/17/1937,86,Male,United States,United States,Lower Merion,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Peltz,Nelson,Nelson Peltz,6/1/1942,81,Male,United States,United States,Bedford,Finance & Investments,['Finance & Investments'],Trian Fund Management,Founder,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Perez,Jorge,Jorge Perez,10/17/1949,74,Male,United States,United States,Miami,Real Estate,['Real Estate'],,,TRUE,Remained Even
2024,4,1851,1.7,"$1,700,000,000 ",Pritzker,Matthew,Matthew Pritzker,5/15/1982,41,Male,United States,United States,Chicago,Diversified,['Diversified'],,,FALSE,
2024,4,1851,1.7,"$1,700,000,000 ",Rees,Michael,Michael Rees,3/19/1975,49,Male,United States,United States,New Canaan,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
2024,4,1851,1.7,"$1,700,000,000 ",Rogers,Joe,"Joe Rogers, Jr.",12/2/1946,77,Male,United States,United States,Atlanta,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,1851,1.7,"$1,700,000,000 ",Santo Domingo,Andres,Andres Santo Domingo,6/1/1978,45,Male,United States,United States,New York,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Scapa,James,James Scapa,1/23/1957,67,Male,United States,United States,Atherton,Technology,['Technology'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Sperling,Peter,Peter Sperling,11/22/1959,64,Male,United States,United States,Phoenix,Service,['Service'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Troutt,Kenny,Kenny Troutt,1/8/1948,76,Male,United States,United States,Dallas,Telecom,['Telecom'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Wood,Anthony,Anthony Wood,12/4/1965,58,Male,United States,United States,Palo Alto,Technology,['Technology'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Wood,Ian,Ian Wood & family,7/21/1942,81,Male,United Kingdom,United Kingdom,Aberdeen,Energy,['Energy'],,,FALSE,Remained Even
2024,4,1851,1.7,"$1,700,000,000 ",Heinecke,William,William Heinecke,6/4/1949,74,Male,Thailand,Thailand,Bangkok,Real Estate,['Real Estate'],,,TRUE,Remained Even
2024,4,1851,1.7,"$1,700,000,000 ",Cho,Jyh-jer,Cho Jyh-jer,1/1/1949,75,Male,Taiwan,,,Technology,['Technology'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Koo,Jeffrey,"Jeffrey Koo, Jr.",7/31/1964,59,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,
2024,4,1851,1.7,"$1,700,000,000 ",Lin,Scott,Scott Lin,1/1/1933,91,Male,Taiwan,Taiwan,Taichung,Technology,['Technology'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Tseng,Cheng,Tseng Cheng,12/1/1961,62,Male,Taiwan,Taiwan,Taipei,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2024,4,1851,1.7,"$1,700,000,000 ",Yeh,Kuo-I,Yeh Kuo-I,4/21/1941,82,Male,Taiwan,,,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Fegel,Gary,Gary Fegel,1/1/1974,50,Male,Switzerland,Switzerland,Gstaad,Metals & Mining,['Metals & Mining'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Lindén Urnes,Jenny,Jenny Lindén Urnes,3/29/1971,53,Female,Sweden,Sweden,Helsingborg,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",von Bahr,Jens,Jens von Bahr,2/22/1971,53,Male,Sweden,Sweden,Stockholm,Gambling & Casinos,['Gambling & Casinos'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Hiranandani,Asok Kumar,Asok Kumar Hiranandani,11/28/1954,69,Male,Singapore,Singapore,Singapore,Real Estate,['Real Estate'],,,FALSE,Remained Even
2024,4,1851,1.7,"$1,700,000,000 ",Khudokormov,Igor,Igor Khudokormov,5/1/1968,55,Male,Russia,Russia,Moscow,Food & Beverage,['Food & Beverage'],,,TRUE,
2024,4,1851,1.7,"$1,700,000,000 ",Lomakin,Sergey,Sergey Lomakin,5/23/1973,50,Male,Russia,Cyprus,Paphos,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,1851,1.7,"$1,700,000,000 ",Melnikov,Vladimir,Vladimir Melnikov,3/10/1948,76,Male,Russia,Russia,Moscow,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2024,4,1851,1.7,"$1,700,000,000 ",Yevtushenkov,Vladimir,Vladimir Yevtushenkov,9/25/1948,75,Male,Russia,Russia,Moscow,Telecom,['Telecom'],,,TRUE,Remained Even
2024,4,1851,1.7,"$1,700,000,000 ",Al Thani,Faisal Bin Qassim,Faisal Bin Qassim Al Thani,1/1/1948,76,Male,Qatar,Qatar,Doha,Diversified,['Diversified'],,,TRUE,Decreased
2024,4,1851,1.7,"$1,700,000,000 ",Andresen,Katharina,Katharina Andresen,5/21/1995,28,Female,Norway,Norway,Oslo,Diversified,['Diversified'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Akhannouch,Aziz,Aziz Akhannouch & family,1/1/1961,63,Male,Morocco,Morocco,Casablanca,Diversified,['Diversified'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Lefebvre d'Ovidio,Manfredi,Manfredi Lefebvre d'Ovidio & family,4/30/1953,70,Male,Italy,Monaco,Monte Carlo,Service,['Service'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Agrawal,Shiv Kishan,Shiv Kishan Agrawal,1/1/1941,83,Male,India,India,Nagpur,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Jain,Pavan,Pavan Jain,5/17/1951,72,Male,India,India,Delhi,Manufacturing,['Manufacturing'],,,FALSE,Remained Even
2024,4,1851,1.7,"$1,700,000,000 ",Jain,Rameshchandra,Rameshchandra Jain,6/22/1948,75,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Munjal,Pawan,Pawan Munjal,10/28/1954,69,Male,India,India,Delhi,Automotive,['Automotive'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Sharma,Rajesh,Rajesh Sharma,2/25/1970,54,Male,India,India,Mumbai,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Vachani,Sunil,Sunil Vachani,11/27/1968,55,Male,India,India,Delhi,Manufacturing,['Manufacturing'],,,TRUE,Returned to List
2024,4,1851,1.7,"$1,700,000,000 ",Meszaros,Lorinc,Lorinc Meszaros,2/25/1966,58,Male,Hungary,Hungary,Felcsút,Diversified,['Diversified'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Huang,Dawen,Huang Dawen,11/1/1960,63,Male,Hong Kong,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,1851,1.7,"$1,700,000,000 ",Braun-Luedicke,Bernhard,Bernhard Braun-Luedicke,1/1/1977,47,Male,Germany,Germany,Melsungen,Healthcare,['Healthcare'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Braun-Luedicke,Eva Maria,Eva Maria Braun-Luedicke,1/1/1987,37,Female,Germany,Germany,Melsungen,Healthcare,['Healthcare'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Braun-Luedicke,Friederike,Friederike Braun-Luedicke,1/1/1984,40,Female,Germany,Germany,Melsungen,Healthcare,['Healthcare'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Haub,Georg,Georg Haub,1/1/1962,62,Male,Germany,Germany,Berlin,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2024,4,1851,1.7,"$1,700,000,000 ",Sixt,Alexander,Alexander Sixt,10/24/1979,44,Male,Germany,Germany,Munich,Automotive,['Automotive'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Sixt,Konstantin,Konstantin Sixt,12/2/1982,41,Male,Germany,Germany,Munich,Automotive,['Automotive'],,,FALSE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Toeller,Torsten,Torsten Toeller,4/6/1966,57,Male,Germany,Germany,Krefeld,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,1851,1.7,"$1,700,000,000 ",Dentressangle,Norbert,Norbert Dentressangle & family,7/9/1954,69,Male,France,France,Lyon,Logistics,['Logistics'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Ginestet,Philippe,Philippe Ginestet & family,1/1/1954,70,Male,France,France,Pujols,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,1851,1.7,"$1,700,000,000 ",Anisimov,Vasily,Vasily Anisimov,9/19/1951,72,Male,Croatia,Switzerland,,Metals & Mining,['Metals & Mining'],,,TRUE,Increased
